"Date","Price","Open","High","Low","Vol.","Change %"
"Apr 06, 2020","16.10","15.60","16.59","15.06","5.42M","3.14%"
"Apr 03, 2020","15.61","13.74","15.69","13.60","9.14M","12.63%"
"Apr 02, 2020","13.86","13.65","13.99","13.21","3.11M","-1.21%"
"Apr 01, 2020","14.03","14.18","14.88","13.73","5.95M","3.31%"
"Mar 31, 2020","13.58","13.93","14.36","13.25","6.30M","-5.03%"
"Mar 30, 2020","14.30","13.34","14.47","12.87","6.50M","9.58%"
"Mar 27, 2020","13.05","12.78","13.45","12.15","8.25M","2.43%"
"Mar 26, 2020","12.74","12.11","12.99","11.92","5.29M","8.43%"
"Mar 25, 2020","11.75","13.02","13.12","11.45","6.98M","-7.99%"
"Mar 24, 2020","12.77","14.39","14.92","12.19","18.56M","18.68%"
"Mar 23, 2020","10.76","10.79","11.11","10.04","3.06M","3.96%"
"Mar 20, 2020","10.35","11.80","11.90","9.56","5.73M","-10.62%"
"Mar 19, 2020","11.58","11.00","13.19","10.81","11.90M","8.73%"
"Mar 18, 2020","10.65","9.10","11.46","8.85","11.03M","12.11%"
"Mar 17, 2020","9.50","8.00","10.19","7.85","11.62M","37.48%"
"Mar 16, 2020","6.91","7.77","8.14","6.77","4.78M","-17.84%"
"Mar 13, 2020","8.41","9.50","9.73","7.52","6.12M","-9.47%"
"Mar 12, 2020","9.29","9.51","10.47","9.15","5.49M","-11.61%"
"Mar 11, 2020","10.51","10.51","10.80","9.32","9.10M","-1.31%"
"Mar 10, 2020","10.65","12.47","12.48","10.35","12.37M","6.29%"
"Mar 09, 2020","10.02","12.51","13.00","9.60","8.33M","-19.71%"
"Mar 06, 2020","12.48","13.83","14.25","11.58","13.25M","-3.03%"
"Mar 05, 2020","12.87","11.85","13.40","11.71","14.06M","13.69%"
"Mar 04, 2020","11.32","10.12","12.35","10.10","10.98M","5.01%"
"Mar 03, 2020","10.78","10.56","11.11","9.92","9.96M","-10.32%"
"Mar 02, 2020","12.02","13.96","14.00","11.49","14.26M","-24.87%"
"Feb 28, 2020","16.00","14.94","17.71","12.72","36.37M","35.59%"
"Feb 27, 2020","11.80","11.10","11.88","9.80","27.55M","27.98%"
"Feb 26, 2020","9.22","8.65","11.21","8.32","24.94M","15.97%"
"Feb 25, 2020","7.95","8.21","8.30","7.70","2.95M","-2.57%"
"Feb 24, 2020","8.16","8.30","8.50","7.93","5.04M","5.70%"
"Feb 21, 2020","7.72","7.87","7.94","7.63","1.80M","-2.77%"
"Feb 20, 2020","7.94","7.88","8.06","7.76","2.36M","-0.13%"
"Feb 19, 2020","7.95","7.86","8.03","7.63","2.13M","-0.50%"
"Feb 18, 2020","7.99","7.69","8.18","7.56","2.58M","4.04%"
"Feb 14, 2020","7.68","8.05","8.08","7.32","2.73M","-1.41%"
"Feb 13, 2020","7.79","7.60","8.05","7.51","4.41M","6.57%"
"Feb 12, 2020","7.31","7.20","7.69","7.11","2.71M","1.39%"
"Feb 11, 2020","7.21","6.93","7.35","6.70","2.43M","2.71%"
"Feb 10, 2020","7.02","6.43","7.39","6.43","6.18M","11.25%"
"Feb 07, 2020","6.31","6.76","6.89","6.26","2.61M","-7.75%"
"Feb 06, 2020","6.84","6.89","6.98","6.71","1.46M","-1.87%"
"Feb 05, 2020","6.97","6.90","7.01","6.59","2.16M","-0.57%"
"Feb 04, 2020","7.01","6.63","7.07","6.55","4.17M","2.94%"
"Feb 03, 2020","6.81","7.26","7.43","6.75","4.21M","-10.63%"
"Jan 31, 2020","7.62","7.21","7.79","6.79","6.77M","8.86%"
"Jan 30, 2020","7.00","7.03","7.10","6.73","3.74M","2.34%"
"Jan 29, 2020","6.84","7.22","7.34","6.26","5.60M","-4.60%"
"Jan 28, 2020","7.17","8.01","8.17","7.01","8.66M","-15.65%"
"Jan 27, 2020","8.50","9.22","9.32","8.31","16.74M","8.97%"
"Jan 24, 2020","7.80","7.99","8.12","7.51","10.55M","1.83%"
"Jan 23, 2020","7.66","7.88","8.14","7.24","16.71M","8.04%"
"Jan 22, 2020","7.09","8.38","8.50","6.80","16.92M","-27.80%"
"Jan 21, 2020","9.82","9.15","9.99","7.32","55.31M","71.08%"
"Jan 17, 2020","5.74","4.88","5.81","4.76","9.56M","20.08%"
"Jan 16, 2020","4.78","4.50","4.85","4.49","4.38M","9.13%"
"Jan 15, 2020","4.38","4.47","4.60","4.26","5.11M","9.77%"
"Jan 14, 2020","3.99","3.91","4.05","3.77","925.23K","1.01%"
"Jan 13, 2020","3.95","3.97","4.00","3.65","1.77M","0.51%"
"Jan 10, 2020","3.93","4.00","4.05","3.91","1.69M","-2.00%"
"Jan 09, 2020","4.01","4.25","4.26","3.94","2.10M","-6.31%"
"Jan 08, 2020","4.28","4.56","4.60","4.26","1.79M","-6.35%"
"Jan 07, 2020","4.57","4.60","4.66","4.53","1.04M","-0.22%"
"Jan 06, 2020","4.58","4.41","4.72","4.36","2.11M","3.15%"
"Jan 03, 2020","4.44","4.47","4.60","4.21","1.71M","-1.11%"
"Jan 02, 2020","4.49","3.99","4.57","3.86","6.13M","12.81%"
"Dec 31, 2019","3.98","3.98","4.01","3.94","1.33M","-0.50%"
"Dec 30, 2019","4.00","3.98","4.02","3.96","734.92K","0.25%"
"Dec 27, 2019","3.99","4.00","4.01","3.95","774.92K","-0.25%"
"Dec 26, 2019","4.00","3.99","4.03","3.87","1.20M","0.00%"
"Dec 24, 2019","4.00","4.00","4.03","3.96","603.09K","0.00%"
"Dec 23, 2019","4.00","4.04","4.09","3.94","1.07M","-0.25%"
"Dec 20, 2019","4.01","4.08","4.08","3.93","1.39M","0.00%"
"Dec 19, 2019","4.01","3.98","4.04","3.85","950.60K","1.39%"
"Dec 18, 2019","3.95","4.00","4.01","3.91","524.44K","-0.88%"
"Dec 17, 2019","3.99","3.95","4.02","3.95","884.17K","-0.25%"
"Dec 16, 2019","4.00","4.02","4.04","3.91","1.09M","-0.74%"
"Dec 13, 2019","4.03","4.05","4.09","3.94","1.37M","1.13%"
"Dec 12, 2019","3.98","4.13","4.14","3.92","1.10M","-2.57%"
"Dec 11, 2019","4.09","4.14","4.29","4.06","838.06K","-1.92%"
"Dec 10, 2019","4.17","4.17","4.25","4.07","1.29M","0.24%"
"Dec 09, 2019","4.16","4.35","4.47","4.16","1.08M","-4.37%"
"Dec 06, 2019","4.35","4.62","4.63","4.33","1.33M","-4.40%"
"Dec 05, 2019","4.55","4.92","4.94","4.51","1.29M","-6.76%"
"Dec 04, 2019","4.88","4.81","4.89","4.50","1.11M","2.31%"
"Dec 03, 2019","4.77","5.12","5.12","4.65","2.27M","-8.62%"
"Dec 02, 2019","5.22","5.14","5.64","4.95","4.55M","7.63%"
"Nov 29, 2019","4.85","4.06","5.00","4.06","3.69M","23.10%"
"Nov 27, 2019","3.94","4.00","4.15","3.88","1.67M","5.07%"
"Nov 26, 2019","3.75","3.83","3.83","3.70","870.61K","-0.79%"
"Nov 25, 2019","3.78","3.82","3.87","3.74","582.16K","0.53%"
"Nov 22, 2019","3.76","3.81","3.84","3.71","342.61K","-1.31%"
"Nov 21, 2019","3.81","3.70","3.90","3.54","512.40K","3.25%"
"Nov 20, 2019","3.69","3.78","3.81","3.69","480.85K","-1.60%"
"Nov 19, 2019","3.75","3.87","3.95","3.70","700.96K","-2.09%"
"Nov 18, 2019","3.83","4.10","4.11","3.80","1.00M","-6.81%"
"Nov 15, 2019","4.11","4.26","4.26","4.03","665.11K","-2.61%"
"Nov 14, 2019","4.22","4.19","4.35","4.09","447.23K","0.72%"
"Nov 13, 2019","4.19","4.20","4.20","4.02","703.50K","1.21%"
"Nov 12, 2019","4.14","4.31","4.33","4.10","785.68K","-4.83%"
"Nov 11, 2019","4.35","4.63","4.63","4.26","634.87K","-5.23%"
"Nov 08, 2019","4.59","4.64","4.85","4.35","858.21K","2.00%"
"Nov 07, 2019","4.50","4.44","4.58","4.32","432.61K","1.81%"
"Nov 06, 2019","4.42","4.45","4.56","4.40","407.33K","-0.90%"
"Nov 05, 2019","4.46","4.65","4.71","4.43","896.59K","-3.46%"
"Nov 04, 2019","4.62","4.46","4.71","4.40","1.05M","7.19%"
"Nov 01, 2019","4.31","4.17","4.38","4.15","380.02K","3.36%"
"Oct 31, 2019","4.17","4.36","4.36","4.10","752.28K","-5.66%"
"Oct 30, 2019","4.42","4.52","4.57","4.30","417.57K","-1.78%"
"Oct 29, 2019","4.50","4.64","4.71","4.40","577.97K","-3.02%"
"Oct 28, 2019","4.64","4.50","4.76","4.40","911.29K","3.80%"
"Oct 25, 2019","4.47","4.27","4.50","4.27","381.73K","4.68%"
"Oct 24, 2019","4.27","4.31","4.40","4.22","266.48K","-0.70%"
"Oct 23, 2019","4.30","4.39","4.44","4.17","357.24K","-0.92%"
"Oct 22, 2019","4.34","4.42","4.52","4.26","396.10K","-1.59%"
"Oct 21, 2019","4.41","4.47","4.56","4.36","342.25K","-1.78%"
"Oct 18, 2019","4.49","4.58","4.63","4.38","551.31K","-3.02%"
"Oct 17, 2019","4.63","4.78","4.79","4.55","425.45K","-2.32%"
"Oct 16, 2019","4.74","4.80","4.83","4.71","723.52K","-1.86%"
"Oct 15, 2019","4.83","4.87","4.88","4.75","511.95K","2.99%"
"Oct 14, 2019","4.69","4.55","4.88","4.55","371.45K","2.85%"
"Oct 11, 2019","4.56","4.54","4.62","4.47","360.43K","1.79%"
"Oct 10, 2019","4.48","4.46","4.56","4.41","217.79K","-0.44%"
"Oct 09, 2019","4.50","4.75","4.83","4.39","833.17K","-5.06%"
"Oct 08, 2019","4.74","4.97","4.97","4.70","358.00K","-5.39%"
"Oct 07, 2019","5.01","5.01","5.02","4.86","372.76K","0.20%"
"Oct 04, 2019","5.00","5.02","5.05","4.83","368.01K","-0.99%"
"Oct 03, 2019","5.05","5.15","5.20","4.95","432.68K","-1.17%"
"Oct 02, 2019","5.11","4.95","5.18","4.77","933.61K","2.00%"
"Oct 01, 2019","5.01","4.98","5.15","4.90","384.47K","-0.20%"
"Sep 30, 2019","5.02","5.63","5.67","5.00","1.08M","-10.91%"
"Sep 27, 2019","5.64","5.89","6.07","5.50","639.40K","-5.29%"
"Sep 26, 2019","5.95","6.22","6.33","5.83","504.83K","-5.41%"
"Sep 25, 2019","6.29","6.36","6.62","6.20","607.86K","-0.79%"
"Sep 24, 2019","6.34","6.35","6.47","6.10","602.46K","0.00%"
"Sep 23, 2019","6.34","6.56","6.63","6.20","487.76K","-3.21%"
"Sep 20, 2019","6.55","6.80","6.85","6.43","535.03K","-2.96%"
"Sep 19, 2019","6.75","6.63","7.14","6.63","584.66K","0.15%"
"Sep 18, 2019","6.74","6.87","6.90","6.65","642.24K","-0.15%"
"Sep 17, 2019","6.75","7.64","7.65","6.70","1.21M","-10.83%"
"Sep 16, 2019","7.57","6.36","7.70","6.32","1.83M","19.78%"
"Sep 13, 2019","6.32","5.62","6.47","5.61","1.24M","10.68%"
"Sep 12, 2019","5.71","5.77","5.80","5.55","256.57K","-0.52%"
"Sep 11, 2019","5.74","5.30","5.80","5.30","931.14K","6.69%"
"Sep 10, 2019","5.38","5.32","5.49","5.26","584.10K","-1.10%"
"Sep 09, 2019","5.44","5.51","5.63","5.35","540.22K","-1.09%"
"Sep 06, 2019","5.50","5.31","5.73","5.23","766.13K","3.77%"
"Sep 05, 2019","5.30","5.51","5.60","5.27","764.11K","-4.33%"
"Sep 04, 2019","5.54","5.84","5.84","5.51","576.01K","-3.32%"
"Sep 03, 2019","5.73","5.92","5.94","5.68","535.40K","-4.02%"
"Aug 30, 2019","5.97","6.21","6.21","5.90","423.96K","-3.71%"
"Aug 29, 2019","6.20","6.25","6.32","6.08","378.76K","-0.32%"
"Aug 28, 2019","6.22","6.23","6.39","6.17","467.64K","-1.27%"
"Aug 27, 2019","6.30","6.33","6.33","6.17","508.61K","-0.16%"
"Aug 26, 2019","6.31","6.27","6.45","6.10","504.61K","1.20%"
"Aug 23, 2019","6.24","6.53","6.65","6.05","633.24K","-5.96%"
"Aug 22, 2019","6.63","6.85","6.95","6.46","685.18K","-2.93%"
"Aug 21, 2019","6.83","6.75","6.99","6.53","948.58K","2.40%"
"Aug 20, 2019","6.67","7.02","7.05","6.43","1.57M","-8.50%"
"Aug 19, 2019","7.29","8.10","8.45","7.00","3.70M","-7.02%"
"Aug 16, 2019","7.84","6.78","8.24","6.70","5.61M","18.43%"
"Aug 15, 2019","6.62","5.95","6.89","5.54","3.31M","9.60%"
"Aug 14, 2019","6.04","4.47","6.50","4.25","6.81M","40.47%"
"Aug 13, 2019","4.30","4.05","4.40","4.01","620.15K","6.97%"
"Aug 12, 2019","4.02","4.14","4.27","4.02","382.11K","-3.13%"
"Aug 09, 2019","4.15","4.40","4.40","4.07","571.10K","-5.03%"
"Aug 08, 2019","4.37","4.55","4.58","4.20","714.59K","-5.41%"
"Aug 07, 2019","4.62","4.70","4.72","4.55","331.93K","-2.94%"
"Aug 06, 2019","4.76","4.41","4.76","4.25","533.55K","9.43%"
"Aug 05, 2019","4.35","4.35","4.39","4.19","350.86K","0.23%"
"Aug 02, 2019","4.34","4.56","4.56","4.27","375.90K","-4.41%"
"Aug 01, 2019","4.54","4.28","4.60","4.26","614.82K","5.34%"
"Jul 31, 2019","4.31","4.37","4.47","4.25","376.57K","-0.92%"
"Jul 30, 2019","4.35","4.08","4.43","4.07","501.58K","4.57%"
"Jul 29, 2019","4.16","4.22","4.23","4.07","501.53K","-2.12%"
"Jul 26, 2019","4.25","4.34","4.43","4.24","532.71K","-2.97%"
"Jul 25, 2019","4.38","4.65","4.65","4.38","425.18K","-5.40%"
"Jul 24, 2019","4.63","4.50","4.64","4.46","237.44K","2.21%"
"Jul 23, 2019","4.53","4.56","4.75","4.50","515.73K","-1.52%"
"Jul 22, 2019","4.60","4.56","4.65","4.52","375.11K","-0.22%"
"Jul 19, 2019","4.61","4.70","4.70","4.50","411.42K","-0.65%"
"Jul 18, 2019","4.64","4.50","4.70","4.46","455.78K","2.20%"
"Jul 17, 2019","4.54","4.66","4.71","4.53","440.20K","-2.37%"
"Jul 16, 2019","4.65","4.67","4.73","4.38","821.36K","-1.48%"
"Jul 15, 2019","4.72","4.90","4.95","4.65","831.88K","-3.67%"
"Jul 12, 2019","4.90","4.98","5.09","4.89","432.37K","-2.39%"
"Jul 11, 2019","5.02","5.13","5.13","4.96","412.36K","-2.14%"
"Jul 10, 2019","5.13","5.12","5.21","4.98","538.44K","0.20%"
"Jul 09, 2019","5.12","4.94","5.15","4.84","505.33K","3.02%"
"Jul 08, 2019","4.97","5.06","5.13","4.86","539.14K","-3.12%"
"Jul 05, 2019","5.13","5.19","5.21","5.03","501.98K","0.98%"
"Jul 03, 2019","5.08","5.67","5.67","5.05","810.50K","-10.41%"
"Jul 02, 2019","5.67","5.65","5.80","5.55","838.84K","-0.18%"
"Jul 01, 2019","5.68","6.00","6.02","5.62","1.03M","-3.07%"
"Jun 28, 2019","5.86","6.26","6.30","5.66","1.37M","-4.87%"
"Jun 27, 2019","6.16","6.07","7.15","6.00","2.49M","11.19%"
"Jun 26, 2019","5.54","5.59","5.69","5.40","509.71K","-1.42%"
"Jun 25, 2019","5.62","5.41","5.78","5.35","526.82K","3.88%"
"Jun 24, 2019","5.41","5.61","5.69","5.32","365.18K","-3.91%"
"Jun 21, 2019","5.63","5.31","5.67","5.16","479.14K","5.23%"
"Jun 20, 2019","5.35","5.18","5.48","5.14","530.51K","4.09%"
"Jun 19, 2019","5.14","5.08","5.20","5.02","389.81K","0.78%"
"Jun 18, 2019","5.10","5.12","5.20","4.99","468.46K","0.00%"
"Jun 17, 2019","5.10","4.99","5.25","4.93","351.15K","2.41%"
"Jun 14, 2019","4.98","5.09","5.25","4.92","637.32K","-4.23%"
"Jun 13, 2019","5.20","4.88","5.28","4.88","635.05K","5.48%"
"Jun 12, 2019","4.93","5.04","5.06","4.64","988.50K","-3.33%"
"Jun 11, 2019","5.10","5.41","5.45","5.08","776.07K","-5.03%"
"Jun 10, 2019","5.37","5.81","5.95","5.34","1.36M","-12.25%"
"Jun 07, 2019","6.12","5.97","6.19","5.88","361.60K","3.38%"
"Jun 06, 2019","5.92","6.12","6.20","5.90","448.70K","-3.27%"
"Jun 05, 2019","6.12","6.38","6.39","6.08","378.87K","-3.01%"
"Jun 04, 2019","6.31","6.15","6.42","6.00","580.84K","5.52%"
"Jun 03, 2019","5.98","5.66","6.15","5.62","680.87K","5.28%"
"May 31, 2019","5.68","5.61","5.75","5.45","511.86K","-0.87%"
"May 30, 2019","5.73","5.82","5.99","5.66","465.30K","-1.04%"
"May 29, 2019","5.79","5.86","5.96","5.75","353.49K","-1.86%"
"May 28, 2019","5.90","6.13","6.16","5.87","404.85K","-3.59%"
"May 24, 2019","6.12","6.14","6.16","5.92","574.77K","0.00%"
"May 23, 2019","6.12","6.17","6.17","5.90","705.92K","1.16%"
"May 22, 2019","6.05","6.19","6.29","6.04","288.63K","-3.20%"
"May 21, 2019","6.25","6.09","6.28","5.91","644.43K","3.48%"
"May 20, 2019","6.04","5.90","6.45","5.90","1.33M","2.37%"
"May 17, 2019","5.90","6.29","6.57","5.82","2.04M","-8.24%"
"May 16, 2019","6.43","6.64","6.81","6.20","2.42M","-3.89%"
"May 15, 2019","6.69","7.07","7.14","6.55","2.16M","-6.17%"
"May 14, 2019","7.13","5.83","7.90","5.79","6.25M","23.78%"
"May 13, 2019","5.76","6.39","6.39","5.72","1.21M","-12.33%"
"May 10, 2019","6.57","6.40","7.63","5.83","1.78M","-8.62%"
"May 09, 2019","7.19","7.60","7.64","6.80","965.09K","-10.30%"
"May 08, 2019","8.02","8.07","8.38","8.00","464.64K","-0.72%"
"May 07, 2019","8.07","9.10","9.30","7.20","900.76K","-12.51%"
"May 06, 2019","9.23","9.50","9.92","9.20","529.87K","-2.43%"
"May 03, 2019","9.46","10.19","10.20","9.40","1.24M","-10.28%"
"May 02, 2019","10.54","10.40","10.58","10.20","294.20K","2.43%"
"May 01, 2019","10.29","10.60","10.76","10.20","263.28K","-3.14%"
"Apr 30, 2019","10.63","10.62","10.79","10.48","300.28K","0.82%"
"Apr 29, 2019","10.54","9.80","10.58","9.80","586.59K","7.46%"
"Apr 26, 2019","9.81","10.14","10.18","9.78","595.88K","-2.81%"
"Apr 25, 2019","10.09","10.20","10.33","10.01","339.84K","-1.33%"
"Apr 24, 2019","10.23","10.40","10.46","10.20","658.65K","-0.85%"
"Apr 23, 2019","10.32","10.40","10.50","10.20","484.70K","-2.37%"
"Apr 22, 2019","10.57","10.50","11.00","10.30","512.51K","1.28%"
"Apr 18, 2019","10.43","10.40","10.77","10.40","443.64K","-1.71%"
"Apr 17, 2019","10.61","10.80","10.96","10.40","605.49K","-3.17%"
"Apr 16, 2019","10.96","11.00","11.10","10.71","456.17K","0.05%"
"Apr 15, 2019","10.96","11.00","11.10","10.62","499.63K","1.41%"
"Apr 12, 2019","10.80","11.58","11.58","10.60","914.29K","-4.78%"
"Apr 11, 2019","11.35","11.42","11.60","11.20","308.89K","-0.61%"
"Apr 10, 2019","11.42","11.56","11.92","11.20","726.12K","3.76%"
"Apr 09, 2019","11.00","11.40","11.40","11.00","641.87K","-3.61%"
"Apr 08, 2019","11.41","12.00","12.00","11.40","481.66K","-3.27%"
"Apr 05, 2019","11.80","12.00","12.20","11.80","562.05K","1.57%"
"Apr 04, 2019","11.62","12.11","12.11","11.60","370.01K","-2.30%"
"Apr 03, 2019","11.89","12.22","12.50","11.60","756.92K","-2.87%"
"Apr 02, 2019","12.24","11.26","13.44","11.20","1.40M","9.17%"
"Apr 01, 2019","11.22","11.20","11.38","10.90","403.07K","1.80%"
"Mar 29, 2019","11.02","10.95","11.31","10.80","525.72K","2.04%"
"Mar 28, 2019","10.80","10.62","10.90","10.52","434.27K","1.81%"
"Mar 27, 2019","10.61","10.70","10.80","10.48","448.66K","-0.11%"
"Mar 26, 2019","10.62","10.60","10.96","10.50","593.27K","2.08%"
"Mar 25, 2019","10.40","10.88","10.88","10.32","578.58K","-3.86%"
"Mar 22, 2019","10.82","11.24","11.80","10.63","1.28M","-13.44%"
"Mar 21, 2019","12.50","13.30","13.40","12.05","1.36M","-2.68%"
"Mar 20, 2019","12.84","11.42","13.72","11.40","2.84M","16.38%"
"Mar 19, 2019","11.04","10.60","11.36","10.04","1.64M","5.91%"
"Mar 18, 2019","10.42","10.25","11.13","10.22","1.33M","2.16%"
"Mar 15, 2019","10.20","10.60","10.78","10.20","2.06M","-3.77%"
"Mar 14, 2019","10.60","10.80","10.96","10.60","979.66K","0.80%"
"Mar 13, 2019","10.52","10.55","10.96","10.32","1.18M","1.10%"
"Mar 12, 2019","10.40","10.40","11.69","10.24","1.74M","2.20%"
"Mar 11, 2019","10.18","10.55","10.55","9.80","1.40M","-2.15%"
"Mar 08, 2019","10.40","11.00","11.27","10.12","1.09M","-5.86%"
"Mar 07, 2019","11.05","11.39","11.73","10.80","1.02M","-2.59%"
"Mar 06, 2019","11.34","12.12","12.18","11.10","1.38M","-5.09%"
"Mar 05, 2019","11.95","12.75","12.90","11.94","1.58M","-5.29%"
"Mar 04, 2019","12.62","13.56","13.81","12.60","1.97M","-10.18%"
"Mar 01, 2019","14.05","16.80","17.00","14.00","2.90M","-0.37%"
"Feb 28, 2019","14.10","15.40","15.50","13.40","5.04M","-66.90%"
"Feb 27, 2019","42.60","41.40","43.40","41.20","387.31K","4.41%"
"Feb 26, 2019","40.80","40.20","41.40","39.60","239.48K","0.99%"
"Feb 25, 2019","40.40","39.20","40.80","38.60","498.21K","5.21%"
"Feb 22, 2019","38.40","38.40","38.80","37.40","345.25K","1.05%"
"Feb 21, 2019","38.00","40.40","40.56","37.60","607.43K","-5.00%"
"Feb 20, 2019","40.00","42.00","42.40","38.70","602.94K","-4.31%"
"Feb 19, 2019","41.80","43.20","44.00","41.60","405.66K","-1.88%"
"Feb 15, 2019","42.60","44.00","44.20","42.40","479.09K","-3.18%"
"Feb 14, 2019","44.00","44.00","44.40","43.20","374.41K","0.00%"
"Feb 13, 2019","44.00","43.80","44.60","43.40","273.15K","0.46%"
"Feb 12, 2019","43.80","44.40","44.80","43.40","437.39K","-0.45%"
"Feb 11, 2019","44.00","45.80","46.60","43.80","336.04K","-3.08%"
"Feb 08, 2019","45.40","44.80","45.73","44.00","276.19K","1.34%"
"Feb 07, 2019","44.80","46.00","46.06","44.20","367.33K","-2.61%"
"Feb 06, 2019","46.00","46.00","46.60","45.00","301.66K","0.44%"
"Feb 05, 2019","45.80","45.80","48.00","45.60","557.92K","-0.43%"
"Feb 04, 2019","46.00","46.60","46.80","45.40","278.63K","0.00%"
"Feb 01, 2019","46.00","46.80","47.76","45.20","385.17K","-1.71%"
"Jan 31, 2019","46.80","45.80","48.80","45.80","691.96K","2.63%"
"Jan 30, 2019","45.60","44.00","45.60","43.40","464.53K","4.59%"
"Jan 29, 2019","43.60","43.80","45.20","42.20","374.33K","1.87%"
"Jan 28, 2019","42.80","45.00","46.60","42.40","545.10K","-2.28%"
"Jan 25, 2019","43.80","42.60","44.20","41.90","440.20K","4.78%"
"Jan 24, 2019","41.80","41.40","42.20","41.20","246.53K","1.46%"
"Jan 23, 2019","41.20","40.80","41.60","40.20","214.19K","1.98%"
"Jan 22, 2019","40.40","41.80","42.20","40.20","345.89K","-1.46%"
"Jan 18, 2019","41.00","42.20","42.40","40.00","504.49K","-2.38%"
"Jan 17, 2019","42.00","42.20","43.00","41.80","357.29K","0.48%"
"Jan 16, 2019","41.80","43.00","43.20","41.80","359.25K","-1.42%"
"Jan 15, 2019","42.40","42.40","43.00","41.60","473.13K","1.92%"
"Jan 14, 2019","41.60","43.80","44.00","41.60","537.18K","-5.45%"
"Jan 11, 2019","44.00","44.00","44.40","42.80","398.70K","-1.35%"
"Jan 10, 2019","44.60","44.80","44.97","43.40","434.51K","-1.76%"
"Jan 09, 2019","45.40","46.20","47.00","44.20","486.08K","-1.30%"
"Jan 08, 2019","46.00","46.20","47.40","43.40","628.60K","1.77%"
"Jan 07, 2019","45.20","43.80","47.30","43.40","850.96K","5.61%"
"Jan 04, 2019","42.80","45.00","45.40","41.00","902.48K","4.90%"
"Jan 03, 2019","40.80","38.60","42.40","38.40","485.10K","3.55%"
"Jan 02, 2019","39.40","34.40","39.40","34.00","508.74K","7.07%"
"Dec 31, 2018","36.80","38.00","38.00","36.40","311.89K","0.00%"
"Dec 28, 2018","36.80","38.20","38.40","36.00","261.72K","-2.13%"
"Dec 27, 2018","37.60","39.20","39.40","35.60","589.67K","-6.00%"
"Dec 26, 2018","40.00","36.20","41.40","35.60","525.81K","15.61%"
"Dec 24, 2018","34.60","36.20","37.80","34.40","739.13K","-8.95%"
"Dec 21, 2018","38.00","41.00","41.00","38.00","684.38K","-7.32%"
"Dec 20, 2018","41.00","43.00","43.40","39.60","602.68K","-5.09%"
"Dec 19, 2018","43.20","43.00","46.20","42.20","615.36K","0.00%"
"Dec 18, 2018","43.20","46.00","47.20","42.20","493.12K","-4.85%"
"Dec 17, 2018","45.40","48.00","48.20","45.00","624.14K","-5.81%"
"Dec 14, 2018","48.20","45.40","49.80","45.20","550.30K","4.78%"
"Dec 13, 2018","46.00","50.40","51.60","45.60","826.16K","-7.26%"
"Dec 12, 2018","49.60","46.00","49.80","45.00","863.22K","11.21%"
"Dec 11, 2018","44.60","44.40","46.40","43.30","518.72K","4.21%"
"Dec 10, 2018","42.80","41.20","44.00","40.60","479.85K","4.39%"
"Dec 07, 2018","41.00","40.40","42.00","39.80","245.32K","1.99%"
"Dec 06, 2018","40.20","39.40","41.50","38.20","424.68K","-0.99%"
"Dec 04, 2018","40.60","43.60","45.00","40.60","580.44K","-7.31%"
"Dec 03, 2018","43.80","42.60","44.00","42.00","540.40K","5.80%"
"Nov 30, 2018","41.40","40.00","41.40","39.40","218.40K","4.02%"
"Nov 29, 2018","39.80","39.40","41.40","39.10","332.96K","0.00%"
"Nov 28, 2018","39.80","36.00","39.80","35.80","447.95K","11.17%"
"Nov 27, 2018","35.80","37.20","37.20","35.40","268.68K","-3.24%"
"Nov 26, 2018","37.00","36.60","37.43","36.00","425.76K","7.56%"
"Nov 23, 2018","34.40","33.60","34.60","33.60","121.25K","0.58%"
"Nov 21, 2018","34.20","34.60","35.00","33.40","199.87K","1.79%"
"Nov 20, 2018","33.60","34.00","34.80","32.60","226.50K","-2.33%"
"Nov 19, 2018","34.40","36.40","36.40","34.20","200.88K","-5.49%"
"Nov 16, 2018","36.40","35.20","36.80","35.00","240.03K","2.25%"
"Nov 15, 2018","35.60","33.40","35.60","33.00","232.13K","6.59%"
"Nov 14, 2018","33.40","34.40","35.00","32.30","241.55K","-1.18%"
"Nov 13, 2018","33.80","34.60","36.00","33.60","232.78K","-1.17%"
"Nov 12, 2018","34.20","36.00","36.05","33.70","218.77K","-4.47%"
"Nov 09, 2018","35.80","37.40","37.40","35.20","203.07K","-2.72%"
"Nov 08, 2018","36.80","38.80","38.80","36.00","337.44K","-6.60%"
"Nov 07, 2018","39.40","38.80","39.40","37.40","242.02K","3.14%"
"Nov 06, 2018","38.20","39.20","39.60","37.80","304.84K","-1.55%"
"Nov 05, 2018","38.80","39.00","40.20","37.80","209.09K","1.04%"
"Nov 02, 2018","38.40","38.20","40.40","37.80","373.96K","1.05%"
"Nov 01, 2018","38.00","35.80","38.00","35.00","300.64K","7.95%"
"Oct 31, 2018","35.20","34.80","35.80","34.20","223.52K","3.53%"
"Oct 30, 2018","34.00","34.20","34.80","33.20","186.48K","0.59%"
"Oct 29, 2018","33.80","36.60","37.60","33.20","314.97K","-5.06%"
"Oct 26, 2018","35.60","35.60","36.80","34.00","255.62K","-2.73%"
"Oct 25, 2018","36.60","34.40","37.40","34.00","295.90K","8.28%"
